"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"milli";0;0;36
"milligan";0;0;2
"milligram";0;38;0
"millikan";0;38;0
"million";156;1575;446
"millionair";0;0;25
"millionsel";0;17;0
"milosz";12;0;0
"miltari";32;0;0
"milwauke";0;3;47
"mimi";4;0;6
"mimoda";0;0;13
"mimosa";0;0;1
"min";25;0;28
"minaj";0;0;15
"mind";827;392;676
"mindanao";30;0;0
"mindblow";30;0;0
"mindek";0;2;0
"mindless";0;0;7
"mindopen";0;24;0
"mindset";7;39;0
"mine";131;66;282
"minelay";24;0;0
"miner";3;36;38
"mingl";38;0;0
"mini";59;3;0
"minifield";0;31;0
"minim";55;54;0
"minimalist";5;0;0
"minimally—bi";23;0;0
"minimum";57;13;0
"minion";40;0;0
"minist";146;93;0
"minister—whos";0;19;0
"minister’";21;0;0
"ministeri";0;19;0
"ministri";0;6;0
"minivan";0;1;0
"minn";0;21;0
"minneapoli";7;53;49
"minnelli";0;30;0
"minnesota";0;160;70
"minni";0;40;52
"minor";116;189;58
"minsk";0;0;12
"mint";3;6;63
"minus";0;48;34
"minuscul";26;0;0
"minut";996;677;555
"minute”";34;0;0
"minuteon";17;0;0
"minutillo";0;23;0
"miracl";170;0;67
"miramar";0;0;16
"miranda";0;10;5
"mirrodin";0;0;2
"mirror";108;35;41
"mis";0;0;94
"misanthrop";0;0;1
"misappropri";48;0;0
"misbehavior";0;7;0
"misbrand";0;30;0
"miscellan";0;2;0
"mischaracter";0;7;0
"mischief";2;0;0
"misconcept";0;2;0
"misconstru";3;0;0
"misdemeanor";0;7;0
"misek";0;46;0
"miser";57;0;0
"miseri";0;0;203
"misfortun";0;28;0
"misguid";1;9;0
"mishandl";0;28;0
"mishap";0;21;0
"misinterpret";54;0;0
"misl";0;22;0
"mislead";0;35;23
"mismanag";0;35;0
"mispercept";0;32;0
"misplac";8;0;53
"misquot";48;0;0
"misrata";1;0;0
"miss";358;975;1703
"missedconnect";0;0;18
"missil";0;6;0
"mission";95;247;177
"missionari";61;0;0
"mississippi";80;73;5
"missouri";1;283;0
"misstep";0;10;0
"mist";78;0;0
"mistak";99;131;141
"mistaken";10;0;0
"mistakes—mak";0;0;14
"mister";495;0;0
"misti";3;0;0
"mistleto";5;0;0
"mistletoefor";38;0;0
"mistreat";0;34;0
"mistrial";0;2;0
"mistrust";1;0;0
"mistyey";0;1;0
"misunderstand";3;0;0
"misus";0;0;39
"mit";1;0;0
"mitch";29;22;0
"mitchel";42;80;0
"mite";0;10;0
"mitig";148;0;0
"mitsubishi";0;4;0
"mitt";0;0;57
"mittromney";0;0;57
"mix";392;227;159
"mixer";17;0;0
"mixesear";1;0;0
"mixin";0;0;2
"mixt";1;0;0
"mixtap";0;0;42
"mixtur";111;77;0
"miz";0;1;0
"mizzou";0;6;0
"mjkobe";0;0;40
"mke";0;0;29
"mkeday";0;0;65
"mkewineopen";0;0;25
"mktg";0;0;57
"mladic";0;5;0
"mlanet";0;0;2
"mlb";0;0;68
"mlbtv";0;0;4
"mlearn";0;0;10
"mlearncon";0;0;10
"mlmin";0;17;0
"mls";0;117;17
"mma";0;0;5
"mme";25;0;0
"mmmwwaaahhh";36;0;0
"mmph";0;0;5
"mms";0;0;2
"moammar";0;11;0
"moan";57;0;0
"moaner";0;25;0
"mob";5;6;19
"mobil";20;29;241
"mobiledevic";0;2;0
"moca";0;1;0
"mocha";3;0;29
"mock";42;0;26
"mockeri";22;0;0
"mockingbird";0;30;0
"mod";0;0;56
"moda";152;0;0
"mode";75;19;23
"model";226;189;305
"modem";15;0;8
"moder";41;114;38
"modern";101;186;38
"modernday";0;17;0
"modernnoth";0;12;0
"modest";15;58;52
"modesti";0;6;0
"modif";3;0;0
"modifi";10;54;0
"modot";0;4;0
"modul";51;0;0
"moffett";0;1;0
"moffitt";0;17;1
"mofo";0;0;5
"mogan";22;0;0
"mogul";0;29;0
"moh";46;0;0
"moham";0;91;0
"mohammedyou";41;0;0
"mohamud";0;19;0
"mohareb";0;68;0
"moi";20;0;2
"moin";0;30;0
"moist";19;0;0
"moistur";4;0;0
"mojo";71;0;0
"mojoe’";1;0;0
"mol";0;18;0
"mold";130;69;12
"molecul";0;2;0
"moli";0;0;19
"molin";0;45;0
"molli";23;0;58
"molnar";0;19;0
"mom";597;77;487
"mom”";14;0;0
"mom’";14;0;0
"moment";483;162;196
"momentarili";0;0;7
"momentr";0;0;26
"momentum";43;4;0
"mommi";184;3;88
"mommyish";0;0;2
"mona";0;1;0
"monaluna";38;0;0
"monarca";0;10;0
"monarch";22;0;0
"monasteri";36;0;0
"monday";170;431;337
"monday’";5;0;0
"mondayfriday";0;46;0
"mondaysaturday";0;31;0
"mondaysthursday";0;26;0
"mondaythursday";0;20;0
"mondo";0;2;0
"mone";14;0;0
"monel";0;39;0
"monet";33;25;23
"monetari";0;40;0
"monetarili";31;0;0
"money";534;628;433
"money”";22;0;0
"money’";4;0;0
"money�web";5;0;0
"moneymak";0;28;0
"moneytransf";0;3;0
"moneyweb";5;0;0
"mongolian";0;36;17
"monica";0;107;52
"monitor";23;123;0
"monk";34;21;0
"monk’";1;0;0
"monkcompetit";0;0;1
"monkey";40;0;0
"mono";6;0;0
"monologu";0;40;4
"monopoli";0;0;61
"monoton";34;0;0
"monro";0;82;0
"monsoon";36;0;0
"monster";41;30;58
"monstros";4;0;0
"monstrous";2;0;0
"montag";0;0;61
"montagu";3;0;0
"montana";13;0;0
"montclair";3;0;0
"montclair’";30;0;0
"montello";0;0;1
"monterey";0;2;0
"montgomeri";0;21;0
"month";1050;1407;672
"monthold";0;43;0
"monti";60;0;0
"monticello";0;0;16
"montreal’";5;0;0
"montros";0;4;0
"monument";53;20;9
"mood";138;100;106
"moodi";1;17;0
"mooer";0;34;0
"moolah";0;1;0
"moon";136;78;142
"mooney";0;11;0
"moonris";0;0;40
"mooooom”";1;0;0
"moooooommi";2;0;0
"moor";70;78;24
"mooresvill";0;0;6
"moos";0;0;1
"moose’";1;0;0
"moot";0;1;0
"moral";124;67;0
"moralorimmor";34;0;0
"moran";0;0;2
"moratoria";39;0;0
"moratorium";1;0;0
"more";5035;3142;2778
"more”";11;0;0
"moredi";0;0;44
"morel";7;0;0
"moreland";0;22;0
"morelia";0;10;0
"moreov";35;56;0
"morethanobvi";1;0;0
"morfessi";0;40;0
"morgan";0;53;103
"morgenthal";0;4;0
"morgu";0;39;0
"morissett";0;0;54
"mormon";0;37;0
"morn";562;310;1522
"mornin";0;0;64
"morph";0;11;0
"morpurgo";0;20;0
"morri";0;73;0
"morrigan";54;0;0
"morrison";0;24;0
"morrisseymarr";1;0;0
"morristown";0;32;0
"morrow";3;0;71
"mors";37;0;0
"mortal";42;44;0
"mortar";2;0;0
"mortgag";0;41;14
"mortgagefin";0;41;0
"mortgageserv";7;0;0
"morti";0;0;42
"mortifi";0;4;0
"mortlock";34;0;0
"mosaic";32;0;0
"mosbrook";0;1;0
"moscow";0;2;0
"mose";3;0;0
"moseley";0;8;0
"moskava";19;0;0
"mosley";0;0;5
"mosqu";27;33;0
"moss";0;4;0
"mossad";43;0;0
"most";2334;1502;1025
"motel";33;3;0
"motet";0;19;0
"moth";54;0;0
"mother";286;422;358
"mother’";28;0;0
"motherboard";12;0;0
"motherbodi";27;0;0
"mothercar";18;0;0
"motherdaught";0;11;0
"motherfck";0;0;7
"motherfuck";37;0;65
"motherhood";33;0;0
"motion";103;69;18
"motionless";8;2;0
"motiv";120;133;62
"motor";17;45;0
"motorcycl";55;60;0
"motorcyclist";0;10;78
"motorsport";0;22;0
"mouldinspir";29;0;0
"mound";0;33;0
"mount";32;40;0
"mountain";69;140;94
"mourdock";0;1;0
"mourn";0;42;0
"mourner";0;11;0
"mous";3;0;60
"mousa";14;0;0
"moussa";0;38;0
"moustach";0;0;58
"mouth";122;9;196
"mouthguard";38;0;0
"move";956;829;712
"movein";0;36;0
"movement";242;34;54
"mover";0;0;55
"moverslongisland";0;0;42
"movi";511;255;652
"movie’";34;0;0
"moviepleas";0;0;42
"moviesi";0;0;4
"movin";0;0;5
"mow";0;10;0
"mower";0;0;1
"moxi";0;1;0
"moyer";0;2;0
"moyo";13;0;0
"mozambiqu";40;0;0
"mozart";0;7;0
"mozzarella";42;0;0
"mpand";14;0;0
"mpg";0;39;0
"mph";0;34;0
"mpls";0;3;61
"mpp";34;0;0
"mrchrisren";0;0;6
"mrgriffith";13;0;0
"mrkristopherk";0;0;18
"mrs";40;7;83
"msg";4;43;4
"msm";20;0;0
"msnbc";0;0;36
"mss";0;0;8
"msu";0;2;0
"mta";69;0;0
"mtlcommut";0;0;33
"mtv";6;28;2
"muachi";45;0;0
"muah";0;0;25
"mubarak";0;38;0
"muc";0;0;10
"much";2619;1290;1860
"much�";32;0;0
"mucho";0;0;51
"muck";3;0;0
"mucusextract";3;0;0
"mud";1;0;5
"muddl";20;0;0
"muder";24;0;0
"mueller";0;44;0
"muesum";11;0;0
"muffin";2;0;0
"muffl";29;0;0
"mug";12;0;58
"muhammad";6;0;0
"mui";0;0;21
"muir";0;10;0
"mulal";0;2;0
"mulcahi";32;0;0
"mulch";16;0;9
"mule";0;3;48
"mulford";0;1;0
"mulitcultur";0;0;14
"mulkey";0;0;29
"mull";0;11;0
"mullah";7;0;0
"mullen";0;36;0
"mullenix";27;0;0
"muller";42;0;0
"mulletjort";0;0;24
"mulligan";0;23;0
"multi";0;0;29
"multibillion";1;0;0
"multicultur";17;0;0
"multifacet";36;30;0
"multilevel";0;4;0
"multimedia";0;50;0
"multin";8;0;0
"multipl";36;87;100
"multiplay";21;24;0
"multipli";1;16;0
"multitask�oop";35;0;0
"multitouch";0;0;2
"multitrilliondollar";33;0;0
"multitud";0;62;0
"multivitamin";0;3;0
"multiyear";0;47;0
"mum";112;5;63
"mumbl";26;0;38
"mumford";21;0;0
"mumm";33;0;0
"mummysan";38;0;0
"mundan";36;0;0
"munga";40;0;0
"muni";0;1;0
"munich";0;17;0
"municip";2;13;0
"munit";0;2;0
"munnel";0;42;0
"munoz";0;48;0
"munson";0;35;0
"muqtada";7;0;0
"mural";0;47;15
"murder";155;188;87
"murdersuicid";0;2;0
"murdoch";9;0;0
"murdock";0;0;62
"murfreesboro";0;3;0
"murki";15;0;0
"murmur";20;0;0
"murphi";0;60;67
"murray";0;25;0
"murrelet";0;10;0
"muscl";40;87;8
"muscular";29;0;0
"muse";34;0;0
"museoy";32;0;0
"musesoci";0;0;2
"museum";13;313;87
"mushi";1;0;0
"mushroom";73;46;0
"music";240;379;1225
"musician";0;177;121
"musiciansw";0;0;37
"musicplay";0;1;0
"muslim";252;39;0
"mussel";0;20;0
"must";757;637;786
"mustach";0;0;11
"mustang";0;1;0
"mustard";1;38;0
"muster";2;18;0
"muststop";0;5;0
"mustv";4;0;0
"muszynski";28;0;0
"mutant";31;0;0
"mutat";3;0;0
"mute";14;0;0
"muthafucka";23;0;0
"muti";0;2;0
"mutil";30;0;0
"mutini";0;39;0
"mutter";33;1;0
"mutual";80;41;12
"muycotobin";0;10;0
"muzak";0;0;10
"mvp";0;0;60
"mwahaha";0;0;57
"mxpresidentialdeb";0;0;23
"mycelium";7;0;0
"mychal";0;23;0
"mycostum";0;0;3
"myelin";0;0;63
"myer";0;8;0
"myle";0;23;0
"myler";9;0;0
"mylov";0;0;4
"mymymymymi";33;0;0
"myriad";0;3;0
"myrtl";0;31;0
"myself";972;100;446
"myslef";25;0;0
"myspac";0;0;48
"mysql";0;0;44
"mysteri";156;37;67
"mystic";33;0;0
"myth";104;1;24
"mytholog";35;1;0
"naa";0;0;15
"naa”";37;0;0
"naacp";34;29;0
"naaru";32;0;0
"nab";0;0;35
"nabokov";6;10;0
"nabor";0;4;0
"nacho";30;0;0
"nada";1;0;0
"nadal";0;15;47
"nafsa";0;0;21
"nag";1;32;0
"nah";39;0;71
"naia";0;0;12
"nail";173;0;126
"naiv";11;0;0
"naiveti";20;0;0
"nakatani";0;36;0
"nake";69;14;58
"name";904;955;905
"namebrand";12;0;0
"nameor";0;0;50
"namesak";13;0;46
"namesc";35;0;0
"nan";16;0;0
"nana’";44;0;0
"nanci";6;35;0
"nanett";0;42;0
"nanni";9;0;0
"nap";38;47;204
"napa";0;6;0
"nap—someth";41;0;0
"nap”";2;0;0
"napl";1;0;0
"napoli";0;84;0
"napthen";0;0;9
"narayan";0;10;0
"narrat";154;0;4
"narrator’";4;0;0
"narren";37;0;0
"narrow";3;143;61
"narrowli";0;50;0
"nasa";1;111;0
"nasatweetup";0;0;53
"nascar";0;0;70
"nasdaq";0;43;0
"nash";0;19;0
"nashvill";0;39;84
"nashvillehad";0;0;43
"nasrin";0;10;0
"nasti";25;0;1
"nastiest";2;0;0
"nat";0;0;26
"natali";84;30;50
"natalia";0;42;0
"natasha";0;27;64
"natchez";0;0;6
"nate";40;81;0
"nath";0;2;0
"nathan";16;17;0
"nation";648;1515;332
"nation”";0;4;0
"nation’";67;0;0
"nationalist";0;10;0
"nationalsecur";1;0;0
"nationhood";26;0;0
"nationwid";27;89;1
"nativ";160;384;0
"nativepl";0;38;0
"natl";0;0;12
"nato";66;43;18
"natter";17;0;0
"natur";421;534;74
"naturalga";0;37;0
"nauseous";6;0;2
"navarat";0;9;0
"navel";38;0;0
"navi";55;6;58
"navig";37;23;0
"naw";0;0;1
"nawaf";14;0;0
"nay";0;0;45
"nazi";88;17;36
"nba";0;278;229
"nbafin";0;0;50
"nbamand";0;7;0
"nbaplayoff";0;0;5
"nbc";17;17;3
"nbd";0;0;11
"nbettingfield";0;0;18
"ncaa";0;46;0
"nchs";22;0;0
"ncis";0;0;1
"ndsu";0;0;59
"near";638;706;226
"nearbi";0;64;9
"nearer";0;0;12
"nearest";38;21;0
"nearperman";29;0;0
"nearunanim";0;38;0
"neat";43;1;0
"nebraska";0;54;0
"necess";24;0;0
"necessari";160;65;38
"necessarili";67;2;1
"necessit";3;12;0
"neck";126;11;0
"necklac";43;31;0
"necklin";35;0;0
"neckti";0;40;0
"necrosi";0;0;21
"need";2221;1350;2975
"needi";0;22;0
"needl";56;1;11
"needless";39;0;54
"needlework";23;0;0
"needn’t";1;0;0
"neenah";8;0;0
"neeno";0;0;52
"negat";155;15;62
"negit";0;0;37
"neglect";32;49;14
"neglig";1;0;0
"negoti";7;113;0
"negro";76;0;10
"negus";0;0;65
"neighbor";150;84;42
"neighborhood";153;275;24
"neil";12;77;1
"neither";104;57;32
"nelli";23;0;0
"nelson";50;26;56
"nem";19;0;0
"nena";0;30;0
"neoliber";43;0;0
"neon";7;0;0
"neonat";0;26;0
"neonazi";0;17;0
"nephew";37;1;98
"nephrologist";20;0;0
"neptun";0;0;48
"nerd";23;0;52
"neri";0;0;24
"nerv";20;0;25
"nervewrack";0;39;0
"nervous";128;119;85
"nes";0;0;41
"nest";31;2;22
"nestl";17;0;0
"net";22;162;42
"netbook";0;0;1
"netflix";0;1;30
"netherland";19;0;0
"netizen";22;0;0
"netmind";0;15;0
"netopen";0;0;50
"network";128;225;127
"neuman";0;54;0
"neuro";14;0;0
"neuroanatom";24;0;0
"neurolog";20;23;0
"neurologist";14;0;0
"neuropathi";14;0;0
"neurophysiolog";24;0;0
"neurot";2;0;0
"neurotox";27;0;0
"neurotoxicologist";27;0;0
"neuter";0;25;0
"neutral";77;38;0
"nevada";27;0;0
"nevada’";5;0;0
"never";1180;993;1355
"neverend";0;0;49
"nevermind";0;0;5
"neversaynev";0;0;5
"new";3399;3363;3662
"newark";0;181;0
"newberg";0;3;0
"newbi";51;39;0
"newborn";6;0;47
"newburgh";0;30;0
"newcom";0;35;0
"newcomb";0;28;0
"newer";65;7;0
"newest";89;39;125
"newfound";7;25;0
"newgat";0;30;0
"newington";31;0;0
"newish";0;0;68
"newlett";20;0;0
"newli";68;42;0
"newlyw";11;16;0
"newmexico";0;0;21
"newopen";5;0;0
"newport";0;82;16
"news";266;412;572
"news’";33;0;0
"newscorp";1;0;0
"newseum";0;0;4
"newsi";0;33;0
"newslett";24;0;4
"newsmak";0;0;49
"newsman";0;17;0
"newspap";100;110;68
"newsweek";0;0;5
"newswir";0;27;0
"newt";0;13;95
"newton";0;47;0
"newyork";0;0;63
"nex";0;0;34
"next";1317;968;1633
"nextdoor";0;0;1
"nfl";0;357;260
"nflplayoff";0;0;2
"nfls";0;78;0
"nfsu";20;0;0
"nga";41;0;0
"nhl";21;53;5
"nia";0;0;4
"niallhoranappreciationday";0;0;1
"niaspan";0;1;0
"nibra";9;0;0
"nice";925;223;978
"nicer";41;3;17
"nicest";0;0;53
"nich";0;25;0
"nichita";0;46;0
"nichol";26;2;0
"nichola";41;37;0
"nicholson";43;57;0
"nick";88;159;81
"nickel";34;0;0
"nickelbas";0;14;0
"nicki";0;1;15
"nickjr";0;0;2
"nicknam";0;34;21
"nicol";32;14;20
"nicola";0;1;0
"nicotin";0;30;0
"niec";39;3;70
"niehaus";0;76;0
"niemi";0;43;0
"nifti";16;0;0
"nigerian";0;2;0
"nigg";0;0;46
"nigga";0;0;194
"niggaz";0;0;57
"nigh";26;0;0
"night";976;1065;2643
"nightcap—and";25;0;0
"nightclub";0;9;2
"nightjust";19;0;0
"nightmar";12;0;0
"nightshad";37;0;0
"nightspot";0;24;0
"nighttim";10;41;0
"nightvis";0;33;0
"nih";1;43;0
"nihilist";79;0;0
"nik";10;0;0
"nike";0;28;66
"niketown";0;1;0
"nikki";137;1;0
"nil";16;0;0
"niland";0;3;0
"nile";12;0;0
"nim";0;1;0
"nimbl";36;0;0
"nin";0;0;13
"nine";12;295;50
"nineday";0;1;0
"ninegam";0;34;0
"ninepoint";0;1;0
"nineteenthcenturi";1;0;0
"nineti";31;0;0
"ningaman";42;0;0
"nino";0;4;0
"ninowski";0;11;0
"nintendo";34;0;0
"ninth";0;160;7
"ninthin";0;16;0
"nip";23;6;0
"nippi";0;1;5
"nite";44;22;62
"nite’";0;0;9
"nitland";0;5;0
"nitrit";51;0;0
"nitro";16;0;0
"nitta";0;21;0
"niu";0;15;0
"nixon";84;12;0
"nixon�";0;12;0
"njmvc";0;18;0
"njtv";0;3;0
"nlcs";0;41;0
"nnjastd";0;0;18
"nob";0;16;0
"nobl";0;91;0
"nobodi";138;77;82
"nockel";0;17;0
"nocost";0;5;0
"nocturn";0;1;0
"nod";177;8;39
"node";0;0;13
"noel";2;0;0
"nofollow";0;0;39
"nog";10;0;0
"noi";25;0;0
"noir";0;35;0
"nois";9;17;0
"nokil";0;35;0
"nola";0;0;11
"nolan";11;59;0
"nolip";0;0;6
"nomin";25;94;0
"nomine";7;28;0
"nomura";0;25;0
"non";63;0;0
"nonalcohol";0;21;0
"nonauthorit";27;0;0
"nonchristian";1;0;0
"noncompetit";0;1;0
"nonconfer";0;38;0
"noncontact";0;1;0
"nondesign";0;10;0
"nondriv";42;0;0
"none";192;179;59
"nonenglish";10;0;0
"nonexist";2;0;0
"nonfeder";0;9;0
"nonfict";17;0;0
"nongrasp";0;0;47
"nonhummus";6;0;0
"noninfring";6;0;0
"noninterestbear";0;6;0
"nonjewish";0;37;0
"nonjudici";0;10;0
"nonleth";41;0;0
"nonlifethreaten";0;20;0
"nonm";0;0;7
"nonmotor";0;38;0
"nonmuslim";16;0;0
"nonnat";0;41;0
"nonnegoti";0;0;26
"nono";0;27;0
"nononono";0;0;37
"nonpartisan";0;7;0
"nonporsch";0;10;0
"nonprofit";39;117;57
"nonprofitassoci";0;0;2
"nonreject";0;0;47
"nonreligi";20;0;0
"nonsel";6;0;0
"nonspam";0;0;38
"nonspecif";27;0;0
"nonstop";0;0;70
"nonviol";0;6;0
"nonweekend";0;5;0
"nonwhit";1;0;0
"noodl";48;63;4
"noodlecat";0;4;0
"nook";0;51;0
"noon";29;74;37
"nope";42;0;61
"nor";147;83;2
"nora";0;19;0
"nordic";0;1;0
"nordonia";0;1;0
"nordstrom";0;5;0
"norfolk";0;0;43
"nori";0;30;0
"norm";2;6;0
"normal";270;127;103
"normal”";0;23;0
"norman";0;0;62
"normandi";10;0;0
"normset";39;0;0
"norquist";0;2;4
"norr";0;30;0
"norri";1;0;0
"north";170;518;148
"northeast";3;228;30
"northern";108;108;0
"northernmost";0;35;0
"northfield";0;7;0
"northgat";12;0;0
"northway";36;0;0
"northwest";0;52;60
"northwestern";1;0;0
"northwood";0;0;29
"norton";0;0;43
"norway";0;25;0
"norwegian";30;0;0
"nos";20;0;0
"nose";158;161;143
"noseble";0;45;0
"noseblow";3;0;0
"noser";26;0;0
"noses’";32;0;0
"nostalgia";1;0;0
"nostrik";40;0;0
"not";8426;5312;6239
"notabl";76;22;0
"notax";0;30;0
"notch";0;0;18
"notdefens";14;0;0
"note";390;364;116
"notebook";9;60;53
"notesthanx";0;0;37
"noteworthi";42;28;0
"notforprofit";25;0;0
"noth";769;270;694
"nothin";0;0;69
"notic";392;172;406
"notif";8;0;3
"notifi";36;18;0
"notion";32;118;62
"notiv";0;1;0
"notmywi";0;0;1
"notori";0;6;0
"notorieti";0;33;0
"notp”";8;0;0
"notr";0;95;0
"notsogreat";12;0;0
"notsosexi";0;13;0
"nottingham";1;47;57
"notwithstand";14;0;0
"nouri";7;0;0
"nourish";1;0;0
"nous";1;0;0
"nouveau";0;10;0
"nov";5;122;109
"novacet";42;0;0
"novel";429;118;119
"novelist";19;26;0
"novella";0;0;7
"novelti";29;36;0
"novemb";142;12;75
"novick";0;39;0
"now";3204;2083;4594
"now’";43;0;0
"nowaday";92;0;34
"nowak";0;66;0
"nowanyth";0;0;25
"nowbeen";0;0;24
"nowdeceas";0;11;0
"nowgot";2;0;0
"nowher";0;50;53
"nowicki";0;5;0
"nowinlaw";0;0;53
"nowitzki";0;2;0
"nowoutsid";0;0;2
"nowth";0;0;1
"noy";43;0;0
"noys’";43;0;0
"nps";0;0;23
"npsgov";0;2;0
"nqd";3;0;0
"nsrs";0;0;5
"ntpg";33;0;0
"ntsc";1;0;0
"nuala";86;0;0
"nuanc";0;21;71
"nuclear";172;65;0
"nucleararm";0;35;0
"nude";13;0;0
"nudg";41;0;0
"nug";0;0;2
"nugget";0;40;81
"nuke";26;0;0
"nullifi";0;5;0
"numb";0;1;0
"number";783;518;420
"numer";89;57;44
"nummi";0;1;0
"nun";22;1;0
"nunez";0;0;9
"nuptial";1;0;0
"nurs";217;33;0
"nurseri";38;0;0
"nurtur";81;0;0
"nut";42;78;51
"nutella";0;0;33
"nutley";0;1;0
"nutridg";0;0;32
"nutrient";2;10;5
"nutrit";0;48;0
"nutriti";3;11;0
"nutse";39;0;0
"nutshel";10;0;0
"nutti";14;37;37
"nuzzl";29;0;0
"nvic";25;0;0
"nvr";0;0;9
"nwa";6;0;0
"nxt";0;0;76
"nybas";0;3;0
"nyc";0;0;268
"nyc”";0;0;33
"nye";0;36;61
"nyemy";0;0;1
"nylonmagazin";0;0;6
"nymagylezcg";0;2;0
"nypd";0;37;4
"nys";39;0;0
"nyt";0;0;53
"nyu";0;0;1
"o’shea";22;0;0
"oahus";0;40;0
"oak";0;71;0
"oakland";0;128;4
"oakvill";7;0;0
"oat";0;9;0
"oath";42;26;0
"oatmeal";2;0;6
"obadiah";25;0;0
"obama";121;527;140
"obama’";11;0;0
"obedi";35;0;0
"ober";0;34;0
"oberkfel";5;0;0
"oberlin";0;16;0
"obes";1;76;0
"obesityrel";0;28;0
"obey";1;0;0
"object";79;62;116
"oblig";46;57;0
"obligatori";4;0;0
"oblisk";0;28;0
"obliter";21;0;0
"obnoxi";1;0;0
"obrador";0;13;0
"obrien";0;17;15
"obscen";0;0;68
"obscur";4;0;0
"observ";112;94;55
"obsess";51;70;92
"obsessivecompuls";0;23;0
"obstacl";6;0;0
"obstetr";0;4;0
"obstruct";0;88;0
"obtain";2;111;0
"obvious";338;272;164
"obviouslybut";0;0;4
"ocala";0;26;0
"occas";75;67;0
"occasion";3;64;14
"occassion";0;0;10
"occhipinti";0;29;0
"occup";25;23;0
"occupi";75;57;44
"occupymilwauke";0;0;26
"occupywallstreet";0;0;19
"occur";271;106;0
"ocd";64;0;0
"ocean";48;81;54
"oceansid";0;0;1
"oclock";0;26;51
"ocnsist";2;0;0
"oct";0;298;0
"octan";0;0;60
"octav";0;0;57
"octavius";7;0;0
"octob";112;195;195
"octopus";7;0;0
"octuplet";0;70;0
"odc";0;23;0
"odd";99;110;72
"ode";1;0;0
"odom";0;12;0
"odonnel";0;26;54
"odonnellppl";0;0;54
"odor";0;5;0
"odus";15;0;0
"odyssey";0;27;0
"oen";0;12;0
"oeuvr";1;0;0
"oew";43;0;0
"of”";20;0;0
"ofallon";0;41;0
"off";1634;1448;1635
"off’";22;0;0
"offal";31;0;0
"offbroadway";0;37;0
"offcut";32;0;0
"offdri";0;7;0
"offduti";0;2;0
"offend";1;80;1
"offens";14;318;51
"offer";332;816;203
"offfield";0;31;0
"offic";436;1726;366
"office�";0;1;0
"offici";178;1041;302
"officialwinn";0;0;68
"offleash";0;6;0
"offlic";9;0;0
"offlin";0;0;85
"offproduct";17;0;0
"offput";3;0;0
"offroad";0;3;0
"offseason";0;207;67
"offset";44;38;0
"offshor";0;16;0
"offspr";71;0;0
"ofkarkov";0;0;1
"oft";40;0;0
"oftbeaten";0;31;0
"often";740;632;140
"ogr";0;23;0
"ohar";0;17;19
"ohdamn";0;0;1
"ohh";4;0;0
"ohhhh";36;0;0
"ohio";26;939;92
"ohioana";0;0;1
"ohlon";0;2;0
"ohmysci";0;0;6
"ohsaa";0;1;0
"ohsus";0;31;0
"oic";0;0;9
"oil";258;118;208
"oiler";0;2;0
"oink";0;28;0
"oit";0;0;12
"ojukwu";0;18;0
"okafor";0;0;59
"okalahoma";0;0;59
"okamoto";0;21;0
"okay";154;8;510
"okay”";1;0;0
"okayi";0;0;1
"okc";0;0;104
"oke";28;0;0
"okinawa";45;0;0
"okken";5;0;0
"oklahoma";0;36;56
"olaf";1;0;0
"olc";0;0;60
"old";1200;688;778
"older";357;64;47
"oldest";11;37;0
"oldfashion";10;7;0
"oldfuck";6;0;0
"oldi";0;0;62
"oldschool";22;0;0
"oldspiceclass";0;0;18
"oldstyl";48;0;0
"oldtim";9;0;0
"oldwick";0;7;0
"ole";17;51;70
"oleari";1;0;0
"olentangi";0;2;0
"olga";4;0;0
"oli";0;0;59
"oliv";92;76;12
"olmst";0;25;0
"olvido";0;0;3
"olymp";1;128;64
"olympia";0;0;4
"omaha";0;0;27
"omalley";0;88;0
"omara";0;8;0
"omea";0;1;0
"omelet";0;0;9
"omfg";0;0;87
"omg";0;0;786
"omi";44;0;0
"omic";0;13;0
"omin";7;10;0
"omit";53;0;0
"ommaglob";0;0;60
"omnipres";4;0;0
"omnisci";4;0;0
"omnova";0;6;0
"on�";19;0;0
"onboard";0;33;0
"onc";1000;568;493
"oncchat";0;0;14
"onceinalifetim";0;17;0
"oncepoor";7;0;0
"ondemand";0;37;47
"one";6297;3763;4306
"one�";1;0;0
"one’";104;0;0
"one�";0;0;82
"oneal";0;22;0
"onego";0;18;0
"onehit";0;0;51
"onehour";0;0;44
"onemonth";24;0;0
"onenot";44;0;0
"oneofakind";0;40;0
"oneoff";0;1;0
"onepli";0;0;32
"oner";0;46;0
"onetim";0;44;0
"oneyear";0;21;2
"onez";0;0;61
"ongo";53;109;0
"oni";0;0;6
"onion";129;122;16
"onli";2636;1451;2093
"onlin";338;352;209
"onlook";0;35;0
"onofr";0;4;0
"onon";0;0;10
"onscreen”";0;3;0
"onsit";9;35;0
"onstag";0;23;0
"ontario";0;0;36
"onto";282;192;18
"onus";23;0;0
"onward";17;0;52
"ooh";0;0;3
"oohooh";0;0;24
"oomf";0;0;1
"oop";32;0;5
"ooz";0;34;0
"oozi";14;0;0
"opal";2;0;0
"open";671;1363;484
"openair";0;6;0
"openbar";0;4;0
"openfac";5;0;0
