"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"templat";39;0;62
"template";5;0;62
"temple";2;8;0
"tempo";19;0;0
"tempor";2;0;0
"temporari";52;35;58
"temporarili";0;29;55
"temporarily";0;0;6
"tempt";25;16;0
"temptat";17;5;0
"ten";185;191;195
"ten-squar";32;0;0
"tenant";0;78;0
"tenat";0;0;1
"tend";202;138;179
"tendenc";76;0;0
"tendencies";43;0;0
"tender";84;43;0
"tendi";0;0;7
"tendin";0;0;12
"tendril";6;0;0
"tendy";0;0;7
"tengah";37;0;0
"tengku";80;0;0
"tengo";0;0;1
"tenn";0;1;0
"tennant";0;49;0
"tennesse";57;52;3
"tennessee";0;4;0
"tenni";0;44;0
"tens";0;35;0
"tension";0;36;1
"tent";46;11;0
"tentacle";0;0;9
"tentat";20;3;0
"tenth";0;41;0
"tentpol";0;7;0
"tenure";11;0;0
"tequila";0;30;46
"terabyte";0;30;0
"teresa";0;36;0
"terin";0;35;0
"terje";0;17;0
"term";354;390;131
"termin";0;113;0
"terminal";1;0;0
"termites";18;0;0
"terms";0;50;0
"terr";4;0;0
"terrace";33;0;0
"terrain";38;3;0
"terranc";0;0;43
"terrapin";0;0;7
"terrel";0;36;0
"terrenc";39;32;0
"terrestra";7;0;0
"terri";5;2;12
"terrial";19;0;0
"terribl";134;110;43
"terrible";106;16;15
"terrier";0;35;0
"terrif";12;47;16
"terrifi";8;0;0
"terrific";0;37;0
"territori";60;5;0
"territory";26;52;0
"terror";86;2;5
"terror”";5;0;0
"terroris";17;0;0
"terrorist";47;30;0
"terrorists";15;0;0
"tertiary…it";14;0;0
"terzo";0;17;0
"test";277;466;284
"test-exam";4;0;0
"testament";23;1;20
"tested";0;7;0
"tester";38;0;0
"testerman";0;27;0
"testerman@sptimescom";0;27;0
"testifi";7;126;0
"testimoni";62;142;0
"testimony";0;0;38
"testing";19;31;0
"testosterone";0;1;0
"tests";21;75;0
"teta";0;3;0
"tevy";3;0;0
"tevye’";3;0;0
"tewskburi";0;26;0
"texa";11;222;394
"texan";42;56;7
"texas";0;50;43
"text";142;203;453
"textbook";0;0;106
"textil";46;0;47
"textiles";38;0;0
"texting";0;0;24
"textmate";0;0;8
"texts";14;0;0
"textur";42;19;0
"textures";0;7;0
"tfo";0;0;33
"tgf";2;0;0
"tha";0;22;126
"thai";0;44;0
"thailand";57;45;0
"thamar";0;13;0
"thames";1;0;0
"than";2461;2458;1637
"thandi";16;0;0
"thanh";0;39;0
"thank";829;294;5864
"thanker";0;25;0
"thanks";0;46;943
"thanksgiv";117;40;278
"thanksgiving";0;19;59
"thanx";0;0;37
"tharp";0;27;0
"that";24100;18953;13236
"that&#";0;0;1
"that`";32;0;0
"that�";0;35;0
"that…";30;0;0
"that’";461;0;4
"thati";0;0;1
"thaw";24;0;0
"the";90149;99919;47461
"theater";65;101;47
"theaters";0;34;0
"theatr";58;60;38
"theatre";0;1;35
"theatres";0;0;2
"theatric";6;45;0
"thediffer";132;0;0
"theft";141;120;0
"their";3972;5247;1715
"theirs";0;42;48
"theistic";39;0;0
"theloni";3;0;0
"thelook";3;0;0
"thelton";0;2;0
"them";3791;2000;1890
"them--includ";0;0;50
"them--poss";44;0;0
"them�";0;93;0
"themat";24;0;0
"theme";250;114;143
"themepark";0;42;0
"themselv";288;315;63
"themselves";175;0;120
"then";3189;1655;1334
"thenassemblymen";0;27;0
"thenmozhi";14;0;0
"thennew";0;1;0
"thenohio";0;10;0
"thenrep";0;2;0
"theo";0;0;41
"theodor";0;34;0
"theologian";34;0;0
"theorem";20;0;0
"theoret";43;0;0
"theori";30;0;103
"theoris";8;0;0
"theorist";4;0;0
"theory";47;0;0
"thepurplebroom";37;0;0
"ther";6;0;1
"therapi";32;11;5
"therapist";38;6;66
"therapists";0;0;5
"there";5148;3872;3401
"there”";0;5;0
"there’";327;0;2
"there’d";1;0;0
"therebi";32;4;0
"therefor";105;37;0
"therefore";60;0;0
"thereof";34;0;0
"theresa";0;74;0
"thes";0;0;3
"these";2768;604;619
"thespian";0;1;0
"they";7351;5124;4466
"they&#";0;0;1
"they�d";0;35;0
"they’d";58;0;0
"they’ll";27;0;0
"they’r";172;0;0
"they’v";52;0;0
"theyd";0;69;0
"theyll";0;107;0
"theyr";0;420;60
"theyv";0;172;0
"thi";28;0;10
"thibault";12;0;0
"thick";71;48;7
"thick-skin";36;0;0
"thicker";42;10;0
"thickest";6;0;0
"thickish";0;0;4
"thief";6;0;21
"thietj";0;26;0
"thiev";0;38;0
"thigh";1;0;0
"thighs";20;0;39
"thimbl";9;0;0
"thime";0;2;0
"thin";23;61;52
"thing";2933;1052;1864
"thing”";28;0;0
"thingamajig";45;0;0
"thingi";0;0;76
"things";333;135;486
"think";2476;1717;3219
"thinkin";0;0;51
"thinking";124;28;0
"thinks";73;0;0
"thinner";0;36;0
"third";273;699;81
"thirdbas";0;3;0
"thirdgrad";0;5;0
"thirdparti";0;10;0
"thirdplac";0;22;0
"thirdseed";0;10;0
"thirst";0;0;26
"thirteen";39;0;0
"thirteenth";22;0;0
"thirti";10;2;0
"thirty+";1;0;0
"this";12965;6081;8006
"this—actu";15;0;0
"thistl";0;2;0
"thnks";0;0;53
"thnx";0;0;11
"tho";1;0;273
"thole";0;0;10
"thoma";22;234;136
"thomas";31;1;0
"thome";0;0;49
"thommen";34;0;0
"thompson";11;186;0
"thor";0;8;15
"thord";1;0;0
"thoreau";0;0;4
"thorn";44;0;9
"thornbridg";7;0;0
"thornton";0;84;0
"thorough";90;74;0
"thoroughly-reason";0;0;1
"those";1954;1385;1261
"thotalanga-grandpass";14;0;0
"thoth";11;0;0
"thou";10;0;2
"though";832;504;871
"thoughh";0;0;11
"thought";1325;448;653
"thoughtful";57;25;0
"thoughts";38;0;144
"thourgh";0;0;9
"thousand";80;173;68
"thq";0;6;0
"thrank";0;1;0
"thread";66;1;0
"threat";113;41;9
"threaten";150;139;99
"threatening";5;0;43
"threats";0;20;0
"three";650;1844;266
"three-dimension";2;0;0
"three-fing";2;0;0
"three-leg";3;0;0
"three-year";6;0;0
"threebedroom";0;42;0
"threeday";0;18;0
"threedimension";0;40;0
"threegam";0;6;0
"threehour";0;38;0
"threepoint";0;139;0
"threerun";0;17;0
"threetim";0;39;0
"threeyear";0;5;0
"threshold";49;1;0
"threw";22;74;52
"thrift";0;6;0
"thrifti";0;26;0
"thrill";62;26;112
"thrillaminut";0;11;0
"thrilled";0;1;0
"thriller";55;1;0
"thrilling";8;7;0
"thrive";44;127;0
"thrived";0;34;0
"thro’";2;0;0
"throat";62;32;109
"throne";6;2;68
"throng";33;43;0
"through";1720;1693;254
"throughout";162;133;97
"throw";145;267;357
"thrower";26;0;0
"thrown";125;45;0
"thru";34;0;67
"thrust";180;40;0
"tht";0;0;51
"thud";0;1;0
"thug";40;0;19
"thulani";0;0;17
"thumb";91;0;0
"thumbsup";0;2;0
"thump";0;45;0
"thumper";1;0;0
"thunder";0;62;80
"thunderbal";0;7;0
"thunderstorm";0;0;1
"thunderstorms";0;5;0
"thur";44;0;53
"thurs";0;0;47
"thursday";168;666;218
"thursday-";16;0;0
"thursday…";31;0;0
"thursdays";0;1;0
"thus";207;55;5
"thwait";2;0;0
"thwart";7;30;5
"thx";0;0;97
"thyme";0;4;0
"thyself";0;0;11
"tiberi";0;1;0
"tica";0;18;0
"tick";41;0;0
"ticket";79;271;666
"tickets";69;2;10
"ticking";0;0;60
"tickl";8;0;0
"tidbit";38;0;0
"tide";26;0;0
"tides”";44;0;0
"tie";174;325;0
"tier";0;8;5
"ties";15;0;0
"tif";0;33;0
"tiff";12;0;0
"tiffin-box";5;0;0
"tigara";22;0;0
"tiger";60;145;86
"tigers";0;25;45
"tigger";10;0;0
"tight";47;99;86
"tighten";7;56;0
"tighter";38;0;0
"tightknit";0;31;0
"tignor";0;43;0
"tiki";0;38;63
"til";23;0;156
"tilda";41;0;0
"tile";0;31;0
"till";56;28;479
"tilly";0;2;0
"tilt";47;28;10
"tim";41;133;194
"timber";50;87;42
"timberlak";0;35;0
"timberwolves";0;44;0
"time";4201;2998;4028
"time-travel";0;0;35
"time…";23;0;0
"time’";42;0;0
"timeless";21;0;0
"timelessly-popular";1;0;0
"timelessness";0;36;0
"timelin";0;28;0
"timely";18;0;0
"timeout";0;31;36
"timeouts";0;2;0
"timepiec";42;0;0
"timeplac";0;41;0
"timer";18;0;0
"times";395;163;168
"timesjourn";0;30;0
"timespicayun";0;1;0
"timet";0;35;0
"timetable";0;8;0
"timewarp";0;1;0
"timid";23;0;0
"timoney";0;13;0
"timpla";1;0;0
"timpson";0;1;0
"tin";18;0;16
"tina";0;40;24
"tinctur";0;0;2
"tine";38;0;0
"ting";0;0;56
"tini";123;82;68
"tiniest";4;0;0
"tinker";0;0;3
"tinley";1;0;0
"tinseltown";24;0;0
"tint";0;33;0
"tiny";17;2;0
"tinypic";0;0;60
"tip";198;163;230
"tip-i";0;0;50
"tipoff";0;7;0
"tips";67;1;0
"tire";185;27;162
"tirechew";0;25;0
"tired";14;12;44
"tiredd";0;0;47
"tireless";1;1;0
"tiresom";38;0;0
"tison";0;19;0
"tissu";37;92;6
"titan";1;103;1
"titanic";0;1;0
"titanium";0;14;0
"titans";12;0;3
"titant";12;0;0
"tith";27;0;0
"titil";11;0;0
"titl";115;328;21
"title";51;134;81
"titles";43;0;4
"titles-ther";0;0;1
"tits/that";0;0;28
"titus";0;0;4
"tiva";0;0;1
"tix";0;0;131
"tkmb";0;0;9
"tko";0;1;0
"tmj";0;0;1
"to…";0;0;42
"to”";36;0;0
"toadstools";43;0;0
"toast";210;53;116
"tobacco";0;20;0
"tobi";59;0;0
"tobin";3;38;0
"toby’";15;0;0
"today";1302;869;4740
"today/tonight";0;0;39
"today”";35;0;0
"todd";2;19;36
"toddl";31;0;0
"toddle";6;0;0
"toddler";0;96;0
"todo";0;0;34
"toe";24;0;40
"toes";0;0;16
"toez";0;0;28
"toffe";35;0;0
"tofu";59;0;0
"tofu-obsess";14;0;0
"togeth";404;182;204
"together";356;163;102
"together~";0;0;11
"together’";17;0;0
"toilet";28;0;100
"tokanaga";0;1;0
"tokay";0;21;0
"token";13;0;24
"tokyo";19;14;48
"told";967;943;454
"toledo";0;39;0
"toler";14;8;1
"tolerance";3;0;0
"tolerated";0;0;40
"toll";34;43;0
"tolo";9;0;0
"tolpuddle’";15;0;0
"tom";178;318;60
"toma";0;4;0
"tomato";65;25;47
"tomatoes";31;0;0
"tomb";0;10;0
"tomlin";31;17;0
"tomm";0;0;6
"tommi";89;26;21
"tommy";0;0;2
"tomorrow";191;30;1176
"tomorrow’";34;0;0
"tompson";1;0;0
"ton";85;17;67
"tonal";38;0;0
"tone";89;50;0
"tonea";0;32;0
"tones";16;0;0
"tong";0;1;0
"tonga";7;0;0
"tongu";15;0;15
"tongue-in-cheek";1;0;0
"toni";62;107;4
"tonier";14;0;0
"tonight";76;76;2416
"tonight/thursday";0;0;30
"tonite";0;0;1
"tonto";0;0;1
"tony";1;0;0
"tonym@nowtraining";34;0;0
"too";1694;840;3371
"too--wil";0;0;18
"took";590;659;225
"tookin";0;0;24
"tool";55;177;18
"toolbox";0;0;1
"tools";11;0;0
"toomer";0;33;0
"toot";0;0;23
"tooth";0;0;7
"toothbrush";0;9;0
"toothpaste";0;3;0
"tootsi";0;0;30
"top";928;721;542
"top-notch";48;0;0
"top-rat";26;0;0
"topeka";0;10;0
"topic";85;132;51
"topice";0;0;2
"topnotch";0;18;0
"topofth";0;13;0
"topp";0;0;5
"toppings";0;37;0
"toppl";0;11;0
"topseed";0;2;0
"topshop";0;0;48
"torch";49;0;105
"tore";0;27;0
"tori";11;30;0
"tories";8;0;0
"torn";61;67;5
"tornado";15;0;0
"tornados";0;0;42
"toronto";3;311;0
"torrid";26;0;0
"torrisimokwa";0;57;0
"torso";18;0;0
"tort";4;0;22
"tortilla";22;0;62
"tortillas";30;0;0
"tortois";34;0;0
"tortorella";0;10;0
"tortur";122;20;0
"torture";39;0;0
"tortured";25;0;0
"tosh";0;0;17
"toss";50;47;14
"tossed";0;28;0
"tostadas";0;0;59
"total";381;436;399
"totalitarian";38;0;0
"totally";0;0;7
"tote";58;0;0
"totowa";0;44;0
"touch";166;90;229
"touchdown";0;69;0
"touched";4;0;0
"touches";0;6;0
"touchston";2;0;0
"touchy-feely";4;0;0
"tough";118;88;59
"toughen";0;28;0
"tougher";40;53;1
"toughest";0;43;0
"toughmudd";0;0;18
"toughness";0;54;0
"tour";159;305;254
"touring";0;0;30
"tourism";2;28;28
"tourist";90;46;0
"touristi";0;39;0
"tournament";0;77;70
"tourney";51;0;41
"tours";28;34;0
"tout";7;18;38
"tow";67;0;0
"toward";283;349;118
"towel";17;37;0
"towels";0;5;0
"tower";105;152;24
"towing";1;0;0
"town";310;182;283
"townhom";0;41;0
"townsend";3;0;0
"townsfolk";2;0;0
"township";0;156;0
"toxaway";0;11;0
"toxic";27;0;0
"toxicolog";27;0;0
"toxinfree";0;7;0
"toxins";7;0;0
"toy";40;3;0
"toyota";16;1;0
"toys";19;3;0
"tpc";0;23;0
"tpnyy";0;0;1
"tpt";3;0;0
"tra";0;21;0
"trace";10;45;0
"tracey";1;0;0
"traci";0;9;0
"track";234;305;239
"track-record";5;0;0
"tracks";0;0;47
"tract";14;6;0
"tractor";0;10;0
"tracy";0;0;20
"trade";96;563;204
"trademark";12;1;0
"trader";24;84;19
"trading";43;0;0
"tradit";329;162;19
"tradition";16;12;0
"traditional";28;28;0
"traditionalists";0;18;0
"traditionally";0;21;0
"traffic";30;190;51
"trafford";12;0;0
"tragedi";0;8;39
"tragedy";0;4;0
"traghetto";2;0;0
"tragic";35;2;24
"trail";65;234;0
"trail’";7;0;0
"trailblazer";0;2;0
"trailer";4;104;83
"trails";0;56;0
"train";331;207;353
"traine";38;0;0
"trainer";0;44;13
"training";47;3;46
"training”";0;3;0
"trains";0;39;0
"traits";0;0;44
"trajectori";9;35;0
"trampl";0;7;0
"trampoline";5;0;0
"trampolines";0;1;0
"trance";34;0;0
"tranquil";0;12;94
"trans-nat";8;0;0
"transact";0;37;5
"transaction";33;16;0
"transactions";0;2;0
"transatlant";0;3;0
"transcend";43;0;0
"transcendence";86;0;0
"transcript";0;18;0
"transfer";104;62;0
"transform";70;65;27
"transformation";8;0;0
"transformations";1;0;0
"transformers";0;42;0
"transient";0;13;0
"transit";164;134;73
"transition";70;0;0
"transitions";20;0;0
"translat";5;31;4
"translucent";13;0;0
"transmiss";24;37;0
"transmitt";37;2;0
"transpar";12;0;51
"transpat";0;0;1
"transpir";46;0;0
"transplant";42;69;0
"transplants";0;23;0
"transport";69;75;43
"transportation";0;39;0
"transship";16;0;0
"transvaal";1;0;0
"trap";1;0;48
"trapped";1;24;0
"traps";1;0;0
"trash";19;74;94
"trashi";4;0;0
"trauma";0;57;35
"traumat";0;30;0
"travail";9;0;0
"travel";235;254;154
"travelog";1;0;0
"travelogu";0;44;0
"travels";0;0;70
"travers";26;24;0
"travesty";1;0;0
"travi";76;23;21
"travolta";0;0;4
"trawl";0;1;0
"trayvon";21;3;0
"treacle";2;0;0
"tread";10;0;0
"treadmil";45;0;8
"treadmill";45;3;0
"treason";31;0;0
"treasur";51;1;0
"treasurer";0;7;0
"treasures";38;0;0
"treasuri";2;0;18
"treasury-rich";14;0;0
"treasurys";0;7;0
"treat";116;245;205
"treated";0;0;24
"treati";32;10;0
"treatment";154;271;143
"treatments";60;11;0
"treats";0;0;2
"trebl";48;0;0
"tree";317;211;90
"treelin";0;4;0
"trees";132;100;2
"trek";48;0;6
"trelli";16;0;0
"tremblay";14;0;0
"trembling";8;0;0
"tremelo";16;0;0
"tremend";18;66;0
"tremont";27;0;0
"tremper";0;28;0
"trend";137;24;127
"trendi";34;38;0
"trending";0;0;81
"trends";45;0;0
"trendy";2;0;0
"trengrov";1;0;0
"trent";0;0;52
"trenton";0;28;1
"trepid";23;0;0
"tressel";0;1;0
"trevor";0;36;0
"treyarch";21;0;0
"trezeon";0;1;0
"tri";1924;1094;1716
"tri-statespeeddating";0;0;38
"triag";0;55;0
"trial";136;232;0
"trials";0;22;0
"triangl";1;38;0
"triangle";0;0;46
"triangular";16;0;0
"triathlon";0;1;0
"trib";0;0;3
"tribal";43;6;0
"tribe";7;33;73
"tribul";2;0;0
"tribun";0;27;0
"tribunal";22;0;0
"tribut";1;24;47
"tributari";0;13;0
"tribute";1;0;0
"trichobezoar";36;0;0
"triciti";0;36;0
"trick";139;0;123
"trick-or-tr";20;0;0
"trick�but";0;32;0
"tricki";0;36;0
"trickl";30;4;0
"tricky";17;27;0
"triclosan";0;9;0
"tricycl";3;0;0
"tried";0;0;31
"tries";0;31;0
"trifle";0;0;4
"trigger";0;54;54
"trilipix";0;1;0
"trillion";71;41;2
"trilog";0;36;0
"trilogy";41;0;0
"trim";78;22;0
"trimbl";0;78;0
"trims";24;0;0
"trina";22;0;0
"trinidad";2;0;0
"triniti";2;21;0
"trio";5;50;12
"trip";208;302;265
"tripartit";13;0;0
"tripl";1;25;65
"tripledoubl";0;38;0
"tripoli";16;0;0
"trippin";0;0;32
"tripping";0;0;57
"trips";46;0;21
"trish";0;15;0
"triumph";0;27;0
"triumphant";17;0;0
"trivia";0;0;112
"trivialis";10;0;0
"trixie’";1;0;0
"trocken";0;7;0
"troi";0;0;6
"troll";0;0;15
"troon";3;0;0
"troop";0;73;0
"trooper";0;97;0
"troops";30;0;0
"trope";0;0;6
"trophi";0;40;0
"trot";0;0;54
"troubl";284;95;40
"trouble";71;10;32
"troubles";54;1;0
"trough";0;29;0
"troup";11;0;0
"trouser";78;32;0
"trout";0;39;0
"tru";0;0;40
"truck";57;119;158
"trucker";0;25;0
"true";500;169;572
"truer";1;0;1
"truffaut";4;0;0
"trufflelik";0;26;0
"truli";225;40;43
"trulia";0;0;6
"truman";0;48;0
"trumbo";0;8;0
"trump";0;14;0
"trumpet";40;0;0
"trunk";41;0;2
"truslov";44;0;0
"trust";76;210;436
"trust’";0;0;40
"truste";0;6;0
"trusts";0;41;0
"truth";240;100;327
"truth-o-met";0;0;25
"truthomet";0;43;0
"try";7;37;55
"tryin";0;0;57
"trying";0;11;2
"trying-too-hard";44;0;0
"tryna";0;0;41
"tryst";0;26;0
"tsa";0;25;0
"tshirt";0;19;0
"tsipra";0;9;0
"tsitsistas/so";10;0;0
"tsp";34;0;0
"tsukamotos";0;21;0
"tsunami";7;23;0
"ttun";0;0;63
"ttweet";0;0;11
"tty";7;0;0
"tualatin";0;76;0
"tuan";0;0;6
"tub";10;0;0
"tube";126;40;0
"tuberculosi";0;13;0
"tubman";0;0;45
"tuck";77;0;2
"tucson";0;88;0
"tue";0;0;4
"tuesday";139;533;78
"tuesdaysunday";0;47;0
"tug";35;0;0
"tugofwar";0;36;0
"tuinei";0;21;0
"tuition";0;1;0
"tulan";21;0;0
"tule";34;0;0
"tulo";0;2;0
"tulsa";20;0;0
"tumbl";7;29;9
"tumblr";0;0;21
"tummi";44;0;0
"tumor";0;4;0
"tumultu";0;14;0
"tuna";13;36;0
"tune";33;34;205
"tuned";0;23;39
"tunefest";31;0;0
"tunes";0;1;7
"tungsten";45;0;0
"tunnard";38;0;0
"tunnel";1;16;1
"tuohi";42;0;0
"tuolumn";0;0;1
"turbin";0;43;0
"turbo";22;0;0
"turbolift";5;0;0
"turbul";0;1;0
"turf";7;30;5
"turf-war";7;0;0
"turgal";0;2;0
"turin";44;0;0
"turkey";56;126;43
"turkish";0;47;0
"turmoil";7;12;0
"turn";1000;696;837
"turner";15;57;0
"turnout";2;3;0
"turnov";5;76;0
"turnovers";0;69;0
"turnpik";0;0;1
"turns";1;0;0
"turnt";0;0;58
"turquois";2;6;0
"turtl";8;1;4
"turton";5;0;0
"tustin";0;48;0
"tutor";4;0;0
"tux";0;0;78
"tuxedo";0;16;0
"tuxedoes";0;37;0
"tuxedos";0;32;0
"tva";0;0;10
"tvn’s";6;0;0
"tvs";0;15;0
"twa";0;0;5
"twa=";0;0;5
"twain";10;0;54
"twas";0;0;42
"tweak";29;52;20
"tween";1;0;0
"tweep";0;0;33
"tweeps";0;0;85
"tweet";114;2;1863
"tweetage";0;0;58
"tweetcast";0;0;45
"tweeter";0;0;9
"tweetin";0;0;43
"tweeting";0;0;4
"tweetmark";0;0;43
"tweets";0;16;85
"tweetspeak";39;0;0
"twelv";67;0;21
"twelve-year-old";22;0;0
"twenti";102;0;0
"twentieth";25;0;0
"twenty-dollar";1;0;0
"twenty-eight";1;0;0
"twenty-fifth";1;0;0
"twenty-first";3;0;0
"twenty-fourth";1;0;0
"twenty-someth";22;0;0
"twenty-twelv";2;0;0
"twentyfirst";0;1;0
"twentysomethings";0;23;0
"twentytwo";0;18;0
"twice";174;214;162
"twickenham";43;0;0
"twiggas";0;0;54
"twilight";17;33;0
"twin";39;136;82
"twinkl";0;11;0
"twins";0;0;7
"twinsburg";0;21;0
"twir";22;0;0
"twirl";32;0;0
"twist";16;24;182
"twist–th";1;0;0
"twisted";16;0;0
"twit";0;0;58
"twitch";34;23;0
"twitching";0;0;1
"twitcon";0;0;32
"twitter";104;53;1592
"twitterblog";0;7;0
"twitterworld";0;0;23
"twllin";0;0;40
"two";2707;2758;1096
"two-minut";45;0;0
"two-month-long";7;0;0
"two-stori";37;0;0
"two-year";0;0;57
"two-year-old";2;0;0
"two—at";0;5;0
"twobas";0;41;0
"twocherub";0;52;0
"twodecad";0;9;0
"twofist";0;1;0
"twohand";0;2;0
"twomil";0;19;0
"twoout";0;15;0
"twoparti";0;14;0
"twoperson";0;21;0
"twopoint";0;2;0
"tworun";0;52;0
"twos";0;22;0
"twostar";0;14;0
"twostori";0;17;0
"twothird";0;4;0
"twotim";0;4;0
"twoway";0;2;0
"twoyear";0;43;0
"twp";0;40;0
"txt";0;0;16
"txtin";0;0;24
"txts";0;0;13
"tylenol";0;0;1
"tyler";31;0;39
"tyme";0;0;15
"tymt";0;0;16
"type";328;207;169
"typecast";17;0;0
"typed";0;0;64
"typhoid";13;0;0
"typhoon";45;0;0
"typic";82;284;134
"typical";4;0;0
"typos";0;0;1
"tyranni";31;0;0
"tyre";40;0;0
"tyson";15;40;0
"u’ll";0;0;47
"uaf";31;0;0
"uaw";0;38;0
"ubeliev";4;0;0
"uber";1;0;0
"ubiquit";32;0;0
"ucf";0;29;0
"uci";0;0;1
"ucla";0;68;0
"uconn";0;26;1
"ucsf";0;23;0
"ufc";0;14;0
"uganda";0;17;0
"ugg";18;0;45
"ugh";23;0;200
"ugli";66;0;100
"uglier";0;0;25
"ugliness";0;0;40
"ugly";0;0;71
"uhh";0;0;90
"uhm";24;0;0
"uid";22;0;0
"uk/directory_record//greenland_pier_rope_street/category//all_properties";4;0;0
"uk’";28;0;0
"ukraine";23;0;0
"ukrainian";23;0;0
"ull";0;0;2
"ultim";43;55;82
"ultimately";48;12;0
"ultra";47;0;5
"ultrachristian";0;1;0
"ultrasound";5;0;0
"ultrium";44;0;0
"umami";14;0;0
"umberto";0;17;0
"umbil";0;0;1
"umd";0;0;31
"ume";3;0;0
"umenyiora";0;2;0
"umm";0;0;58
"umpir";0;82;0
"umpqua";45;5;0
"umps";0;0;7
"un-cal";0;0;4
"un-delin";1;0;0
"un-earth";7;0;0
"un-releas";7;0;0
"unabl";141;85;0
"unaccept";14;29;0
"unaccompani";0;19;0
"unafford";7;0;0
"unaid";3;0;0
"unaided";3;0;0
"unamid";19;0;0
"unangst";0;13;0
"unanim";0;6;5
"unanimously";0;5;0
"unanticip";14;0;0
"unapologet";0;19;0
"unarm";6;0;0
"unarmed";17;0;0
"unassum";6;0;0
"unattainable";0;37;0
"unauthor";0;2;0
"unawar";0;57;0
"unbear";8;0;0
"unbeaten";0;52;0
"unbelief";12;0;0
"unbeliev";50;16;38
"unbelievable";32;13;13
"unbiased";0;0;5
"unbleach";17;0;0
"unblood";29;0;0
"unborn";0;6;0
"unc";0;20;6
"unc-asheville";0;0;4
"uncal";0;34;0
"uncanni";0;0;33
"uncannili";25;0;0
"uncertain";43;83;0
"uncertainti";48;3;0
"unchalleng";14;0;0
"unchang";0;10;0
"unchurch";0;32;0
"uncl";24;5;82
"uncolour";16;0;0
"uncomfort";50;1;56
"uncomfortable";0;26;0
"unconsci";10;0;0
"unconscion";0;36;0
"unconstitutional";0;5;0
"unconvert";29;0;0
"uncook";40;0;0
"uncorrect";0;0;1
"uncov";72;52;0
"uncrowd";0;15;0
"undef";0;115;0
"undefended";5;0;0
"undeliver";0;0;1
"undemocratic";0;23;0
"undeni";5;0;0
"under";831;570;282
"under-staf";3;0;0
"underachiever";0;0;2
"underag";0;1;40
"undercov";27;33;0
"underestim";1;46;0
"underestimated";41;0;0
"undergo";9;151;0
"undergon";0;31;0
"underground";87;0;32
"underhand";26;0;0
"underlin";0;10;0
"undermin";20;19;0
"underneath";13;0;5
"underpaid";0;64;0
"underpar";0;6;0
"underpin";0;5;0
"underpinning";0;19;0
"unders";0;24;0
"underscor";0;31;0
"undersea";0;2;0
"underserv";0;36;0
"undersid";15;0;0
"underside";7;0;0
"underst";0;1;0
"understand";276;406;335
"understanding";58;0;0
"understatement";35;0;0
"understood";34;27;0
"undertak";20;3;0
"undertake";0;0;57
"undertaken";0;10;0
"undertakers";7;0;0
"underw";0;3;0
"underwater";0;1;0
"underway";4;27;0
"underwear";1;0;0
"underwood";0;18;0
"underwrit";0;41;0
"undeserv";17;0;0
"undeterred";0;6;0
"undifferenti";1;0;0
"undisclos";0;0;46
"undissolv";0;36;0
"undo";0;32;0
"undoubt";28;15;0
"undress";15;0;0
"undulating";0;5;0
"unearth";1;0;0
"uneas";5;0;0
"uneasi";36;0;0
"uneduc";2;0;0
"unemploy";73;169;5
"uneven";22;0;0
"unexpect";107;47;0
"unexpected";7;0;0
"unexpir";0;2;0
"unexplain";23;0;0
"unfail";0;19;0
"unfair";87;88;0
"unfaith";27;0;0
"unfamiliar";0;35;0
"unfil";6;0;0
"unfilled";6;0;0
"unfilt";0;18;0
"unfinish";26;0;0
"unfold";29;5;0
"unfollow";0;0;67
"unfolow";0;0;1
"unforgett";30;0;0
"unfortun";105;0;62
"unfortunately";82;89;25
"unfram";0;0;3
"unfunni";0;0;18
"ungod";89;0;0
"unhappi";1;14;21
"unharmed";1;0;0
"unhealthi";43;0;0
"unholi";2;0;0
"unholy";2;0;0
"uni";0;0;3
"unicorn";11;0;0
"unicorns";43;0;0
"unifi";0;18;0
"uniform";32;19;37
"uniform”";1;0;0
"uniforms";0;2;0
"unilater";0;19;0
"unimagin";14;0;0
"unimportant";31;0;0
"unimpress";0;24;0
"uninhabitable";0;1;0
"uninspired";2;0;0
"uninsur";0;27;0
"unintend";31;40;0
"unintent";12;0;0
"uninterest";0;2;0
"union";70;383;0
"unions";40;0;0
"uniqu";122;19;25
"unique";0;26;3
"unissu";10;0;0
"unit";462;337;53
"united";0;43;0
"uniti";3;0;1
"units";0;2;53
"unity";1;0;0
"univ";42;0;0
"univers";466;890;133
"universe";19;0;149
"university";59;50;0
"university-newark";28;0;0
"unjustifi";0;6;0
"unknow";1;0;0
"unknown";35;59;12
"unlaw";0;28;0
"unleash";78;0;0
"unless";272;77;94
"unlik";96;92;0
"unlikely";9;0;0
"unlimit";15;34;35
"unload";14;0;0
"unloading";14;0;0
"unlock";17;0;53
"unloved";0;0;58
"unmark";0;30;0
"unmarri";8;1;0
"unmatch";0;39;0
"unmoor";0;2;0
"unmoving";10;0;0
"unnecessari";1;34;0
"unnecessarili";0;35;0
"unnecessary";0;42;0
"unnot";19;0;0
"unnotic";4;0;0
"unnoticed";102;0;0
"unoffici";0;16;0
"unorgan";3;0;0
"unpack";0;0;15
"unpack***";28;0;0
"unpaid";0;26;0
"unplan";1;0;0
